Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
6/19/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
6/20/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
6/21/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
6/22/2020,AQS,080310002,2,0.2,ppm,2,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
6/23/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
6/24/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,16,67,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
6/25/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
6/26/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
6/27/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
6/28/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
6/29/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
6/30/2020,AQS,080310002,2,0.2,ppm,2,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/1/2020,AQS,080310002,2,0.2,ppm,2,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/2/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/3/2020,AQS,080310002,2,0.2,ppm,2,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/4/2020,AQS,080310002,2,0.2,ppm,2,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/5/2020,AQS,080310002,2,0.2,ppm,2,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/6/2020,AQS,080310002,2,0.2,ppm,2,DENVER - CAMP,17,71,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/7/2020,AQS,080310002,2,0.2,ppm,2,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/8/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/9/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/10/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/11/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/12/2020,AQS,080310002,2,0.2,ppm,2,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/13/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/14/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/15/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/16/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/17/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/18/2020,AQS,080310002,2,0.2,ppm,2,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/19/2020,AQS,080310002,2,0.2,ppm,2,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/20/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/21/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,18,75,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/22/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/23/2020,AQS,080310002,2,0.5,ppm,6,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/24/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/25/2020,AQS,080310002,2,0.2,ppm,2,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/26/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/27/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/28/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/29/2020,AQS,080310002,2,0.2,ppm,2,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/30/2020,AQS,080310002,2,0.2,ppm,2,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
7/31/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/1/2020,AQS,080310002,2,0.2,ppm,2,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/2/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/3/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/4/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/5/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/6/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/7/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/8/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/9/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/10/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/11/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/12/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/13/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/14/2020,AQS,080310002,2,0.5,ppm,6,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/15/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/16/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/17/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/18/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/19/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/20/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/21/2020,AQS,080310002,2,0.6,ppm,7,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/22/2020,AQS,080310002,2,0.6,ppm,7,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/23/2020,AQS,080310002,2,0.6,ppm,7,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/24/2020,AQS,080310002,2,0.5,ppm,6,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/25/2020,AQS,080310002,2,0.5,ppm,6,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/26/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/27/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/28/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/29/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/30/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
8/31/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/1/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/2/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/3/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/4/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/5/2020,AQS,080310002,2,0.5,ppm,6,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/6/2020,AQS,080310002,2,0.6,ppm,7,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/7/2020,AQS,080310002,2,0.5,ppm,6,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/8/2020,AQS,080310002,2,0.2,ppm,2,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/9/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/10/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/11/2020,AQS,080310002,2,0.5,ppm,6,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/12/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/13/2020,AQS,080310002,2,0.5,ppm,6,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/14/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/15/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/16/2020,AQS,080310002,2,0.5,ppm,6,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/17/2020,AQS,080310002,2,0.6,ppm,7,DENVER - CAMP,16,67,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/18/2020,AQS,080310002,2,0.7,ppm,8,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/19/2020,AQS,080310002,2,0.7,ppm,8,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/20/2020,AQS,080310002,2,0.5,ppm,6,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/21/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/22/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/23/2020,AQS,080310002,2,0.5,ppm,6,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/24/2020,AQS,080310002,2,0.5,ppm,6,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/25/2020,AQS,080310002,2,0.6,ppm,7,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/26/2020,AQS,080310002,2,0.6,ppm,7,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/27/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/28/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/29/2020,AQS,080310002,2,0.6,ppm,7,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
9/30/2020,AQS,080310002,2,0.6,ppm,7,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/1/2020,AQS,080310002,2,0.5,ppm,6,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/2/2020,AQS,080310002,2,0.5,ppm,6,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/3/2020,AQS,080310002,2,0.5,ppm,6,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/4/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/5/2020,AQS,080310002,2,0.5,ppm,6,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/6/2020,AQS,080310002,2,0.7,ppm,8,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/7/2020,AQS,080310002,2,0.7,ppm,8,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/8/2020,AQS,080310002,2,0.7,ppm,8,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/9/2020,AQS,080310002,2,0.7,ppm,8,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/10/2020,AQS,080310002,2,0.6,ppm,7,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/11/2020,AQS,080310002,2,0.5,ppm,6,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/12/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/13/2020,AQS,080310002,2,0.5,ppm,6,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/14/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/15/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/16/2020,AQS,080310002,2,0.6,ppm,7,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/17/2020,AQS,080310002,2,0.6,ppm,7,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/18/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/19/2020,AQS,080310002,2,0.8,ppm,9,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/20/2020,AQS,080310002,2,0.7,ppm,8,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/21/2020,AQS,080310002,2,0.8,ppm,9,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/22/2020,AQS,080310002,2,0.7,ppm,8,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/23/2020,AQS,080310002,2,0.4,ppm,5,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/24/2020,AQS,080310002,2,0.8,ppm,9,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/25/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/26/2020,AQS,080310002,2,0.3,ppm,3,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/27/2020,AQS,080310002,2,0.7,ppm,8,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/28/2020,AQS,080310002,2,0.7,ppm,8,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/29/2020,AQS,080310002,2,0.7,ppm,8,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/30/2020,AQS,080310002,2,0.9,ppm,10,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
10/31/2020,AQS,080310002,2,0.8,ppm,9,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
11/1/2020,AQS,080310002,2,0.7,ppm,8,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
11/2/2020,AQS,080310002,2,1,ppm,11,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
11/3/2020,AQS,080310002,2,1.1,ppm,13,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
11/4/2020,AQS,080310002,2,1,ppm,11,DENVER - CAMP,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,031,Denver,39.751184,-104.987625
