wgi_glacier_id,political_unit,continent_code,glacier_name,latitude,longitude,mean_elev (m),form,source_nourish,total_area (km²)
CA2O014AM143,CA,2,,61.046,-138.989,1740,9,0,3
CA2O014AM146,CA,2,,61.068,-139.029,2510,5,1,3
CA2O014AM191,CA,2,,61.049,-139.068,2640,5,1,3
CA2O014AM242,CA,2,,61.499,-139.576,1770,9,1,3
CA2O014AN001,CA,2,,61.523,-139.613,1530,9,1,3
CA2O014AN023,CA,2,,61.137,-139.255,1680,9,1,3
CA2O014AN043,CA,2,,61.013,-139.069,2590,5,1,3
CA2O014AN051,CA,2,,61.007,-139.145,2560,5,1,3
CA2O014AN083,CA,2,,61.009,-139.291,1680,9,1,3
CA2O014AN088,CA,2,,60.989,-139.222,2900,5,1,3
CA2O014AO026,CA,2,,60.864,-139.242,2740,5,1,3
CA2O014AO040,CA,2,,60.873,-139.278,2510,6,1,3
CA2O014AO094,CA,2,,60.898,-139.614,3200,5,1,3
CA2O014AO110,CA,2,,60.938,-139.514,2620,5,1,3
CA2O014AP015,CA,2,,61.006,-139.561,2920,7,1,3
CA2O014AQ011,CA,2,,61.094,-139.605,2800,6,3,3
CA2O014AQ128,CA,2,,61.185,-139.637,2730,5,1,3
CA2O014AR014,CA,2,,61.127,-139.76,2740,6,1,3
CA2O014AR059,CA,2,,61.095,-139.947,2440,7,0,3
CA2O014AT010,CA,2,,61.336,-140.019,2500,6,1,3
CA2O014AT029,CA,2,,61.381,-140.034,2600,6,1,3
CA2O014AT034,CA,2,,61.416,-140.02,2300,6,1,3
CA2O014AU004,CA,2,,61.432,-139.997,2330,6,1,3
CA2O014AU006,CA,2,,61.432,-140.014,2240,6,1,3
CA2O014BC013,CA,2,,61.632,-140.076,1980,9,0,3
CA2O014BC016,CA,2,,61.652,-140.117,1675,9,0,3
CA2O014BD012,CA,2,,61.569,-140.064,1220,9,0,3
CA2O014BE002,CA,2,,61.452,-140.229,2350,5,1,3
CA2O014BF042,CA,2,,61.263,-140.607,2900,7,1,3
CA2O014BF057,CA,2,,61.362,-140.719,2930,5,1,3
CA2O014BF084,CA,2,,61.38,-140.893,2470,6,1,3
CA2O014BF099,CA,2,,61.422,-140.916,2650,5,1,3
CA2O014BG005,CA,2,,61.493,-140.784,2470,5,1,3
CA2O014BG032,CA,2,,61.577,-141.045,2230,7,1,3
CA2O014BI023,CA,2,,61.993,-140.809,1890,9,0,3
CA2O016CA026,CA,2,,60.559,-135.759,1830,9,0,3
CA2O016CA032,CA,2,,60.578,-135.788,1890,9,0,3
CA2O016CB017,CA,2,,60.391,-135.55,1830,9,0,3
CA2O016CB044,CA,2,,60.331,-136.04,2040,7,1,3
CA2O016CB053,CA,2,,60.242,-135.997,1860,6,1,3
CA2O016CC004,CA,2,,60.042,-135.6,1950,9,0,3
CA2O016CC006,CA,2,,60.027,-135.598,1815,9,0,3
CA2O016CC016,CA,2,,59.973,-135.557,1950,6,1,3
CA2O016CC017,CA,2,,59.981,-135.548,1460,9,1,3
CA2O016CC028,CA,2,,59.859,-135.51,1980,5,1,3
CA2O016CC058,CA,2,,59.953,-135.68,2040,6,1,3
CA2O016CC063,CA,2,,60.002,-135.696,2040,7,1,3
CA2O016CC066,CA,2,,59.988,-135.702,1950,5,1,3
CA2O016CD023,CA,2,,59.915,-135.692,2040,5,1,3
CA2O016CD093,CA,2,,60.019,-136.028,2105,6,1,3
CA2O016CD098,CA,2,,60.025,-136.037,2135,6,1,3
CA2O016CD126,CA,2,,60.044,-136.104,1950,6,1,3
CA2O016CE003,CA,2,,60.003,-136.06,2075,6,1,3
CA2O016CE028,CA,2,,59.975,-136.191,1650,9,0,3
CA2O016CE070,CA,2,,59.862,-136.266,2590,6,1,3
CA2O016CE078,CA,2,,59.918,-136.357,1645,9,0,3
CA2O016CF022,CA,2,,60.099,-136.338,1920,6,1,3
CA2O016CF026,CA,2,,60.035,-136.447,2010,5,1,3
CA2O016CF042,CA,2,,60.163,-136.605,1800,9,0,3
CA2O016CG009,CA,2,,60.597,-136.468,1920,7,0,3
CA2O016CG017,CA,2,,60.996,-136.279,2010,9,0,3
CA2S011C0450,CA,2,,77.322,-82.148,137,9,0,4
CA2S011D0140,CA,2,,77.078,-81.185,432,2,1,4
CA2S011E0030,CA,2,,77.185,-79.35,610,6,1,4
CA2S011E0170,CA,2,,77.233,-79.655,774,4,1,4
CA2S011E0420,CA,2,,76.942,-80.478,998,4,1,4
CA2S011E0890,CA,2,,77.137,-80.302,1128,4,4,4
CA2S011E1280,CA,2,,77.147,-80.92,423,7,1,4
CA2S011G0160,CA,2,,76.605,-78.727,384,7,1,4
CA2S011G0200,CA,2,,76.617,-78.728,337,7,0,4
CA2S011G0380,CA,2,,76.502,-78.535,328,7,1,4
CA2S011H0030,CA,2,,76.233,-80.59,618,4,1,4
CA2S011H0200,CA,2,,76.283,-80.173,685,4,1,4
CA2S011H0400,CA,2,,76.378,-79.382,457,6,1,4
CA2S011H0490,CA,2,,76.42,-79.39,774,4,1,4
CA2S017A0320,CA,2,,77.638,-82.198,640,0,1,4
CA2S017H0210,CA,2,,78.745,-75.552,1026,6,1,4
CA2S017I0180,CA,2,,78.483,-76.183,820,6,1,4
CA2S017J0310,CA,2,,78.315,-75.693,933,4,1,4
CA2S017K0430,CA,2,,77.948,-77.112,649,4,1,4
CA2S017K0450,CA,2,,77.947,-77.022,646,4,1,4
CA2S017L0110,CA,2,,77.408,-78.898,634,4,1,4
CH4J14323011,CH,4,ROSEG VADRET DA,46.392,9.845,3060,1,1,8.72
CH4J14335012,CH,4,TRAUNTER OVAS E,46.509,9.747,2840,4,1,0.62
CH4J14344004,CH,4,SARSURA VAD. DA,46.699,10.003,2860,3,1,1.54
CH4L01183008,CH,4,,46.332,9.719,2660,5,1,0.4
CH4L01201004,CH,4,WEISSMIES GL.,46.128,8.031,2840,1,1,2.22
CH4L01214020,CH,4,,46.469,8.535,2700,5,1,0.1
CH4N01316003,CH,4,PRAPIO GL. DE,46.319,7.206,2780,0,1,0.37
CH4N01323002,CH,4,EAUX FROIDES GL.,46.35,7.405,2720,0,1,0.19
CH4N01336005,CH,4,,46.434,7.92,3080,0,1,0.13
CH4N01340003,CH,4,,46.474,8.109,2800,5,2,0.28
CH4N01346002,CH,4,FAELDBACHGL.,46.411,8.266,2980,0,1,0.9
CH4N01347006,CH,4,,46.261,8.001,2420,5,0,0.09
CH4N01355005,CH,4,,46.106,7.836,3620,0,1,0.19
CH4N01365002,CH,4,,46.167,7.509,2880,0,0,0.06
CH4N01382028,CH,4,,45.914,7.421,3380,0,1,0.04
CH4N01384020,CH,4,PROZ GL. DE,45.899,7.234,2960,1,2,0.59
CH4N01385017,CH,4,,45.979,7.042,3000,5,2,0.28
CH4R0141E008,CH,4,SCHWARZBACHFIRN,46.598,8.613,2720,5,1,0.18
CH4R0141F014,CH,4,,46.656,8.414,3320,5,1,0.07
CH4R0141G002,CH,4,,46.787,8.579,2640,0,1,0.19
CH4R0144E012,CH,4,STEINGLETSCHER,46.698,8.424,2880,0,1,8.08
CH4R0144E015,CH,4,TALEGGLIGL.,46.713,8.39,2680,4,1,0.41
CH4R0144F006,CH,4,DIECHTERGL. S,46.64,8.359,2960,0,1,0.91
CH4R0144L015,CH,4,,46.574,8.087,2760,5,1,0.13
CL1M00414014,CL,1,,-34.465,-70.123,3550,4,1,0.85
CL1M00414019,CL,1,,-34.45,-70.207,3500,4,1,0.15
CL1M00421005,CL,1,,-34.891,-70.406,3355,3,1,0.05
CL1M00423032,CL,1,,-34.669,-70.391,3735,7,1,0.01
CL1M00424041,CL,1,,-34.803,-70.339,4060,6,1,0.1
CL1M00424084,CL,1,,-34.873,-70.376,3315,5,1,0.03
CL1M00424111,CL,1,,-34.886,-70.402,3282,4,1,0.01
CL1M005A0034,CL,1,,-34.071,-69.868,3940,3,2,1.33
CL1M005A0037,CL,1,,-34.008,-69.92,4532,7,1,0.04
CL1M005A0073,CL,1,,-34.215,-70.054,4045,7,1,0.06
CL1M005B0060,CL,1,,-33.913,-70.354,3418,4,1,0.09
CL1M005B0065,CL,1,,-33.922,-70.263,3540,4,2,0.06
CL1M005C0044,CL,1,,-33.837,-69.934,3890,5,1,0.24
CL1M005C0059,CL,1,,-33.954,-69.897,4213,7,1,0.06
CL1M005C0069,CL,1,,-33.932,-69.967,3770,4,2,0.07
CL1M005C0085,CL,1,,-33.883,-70.095,3538,5,1,0.04
CL1M005F0061,CL,1,,-33.314,-69.865,3784,5,2,0.22
CL1M005F0075,CL,1,,-33.386,-69.869,4043,4,2,0.74
CL1M005F0079,CL,1,,-33.408,-69.872,4538,7,2,0.5
CL1M005F0083,CL,1,,-33.422,-69.891,3868,4,2,0.62
CL1M005F0086,CL,1,,-33.417,-69.848,5000,2,1,8.71
CL1M005F0111,CL,1,,-33.458,-69.958,3734,5,2,0.17
CL1M005G0026,CL,1,,-33.18,-70.236,5022,7,1,0.03
CL1M005G0033,CL,1,JUNCAL SUR,-33.107,-70.111,3809,1,1,27.66
CL1M005G0050,CL,1,,-33.118,-70.078,4239,7,1,0.1
CL1M005G0064,CL,1,,-33.18,-70.058,5289,7,1,0.06
CL1M005U0013,CL,1,,-33.126,-70.318,3601,7,2,0.06
CL1M005U0019,CL,1,,-33.138,-70.292,3770,5,2,0.07
CL1M005U0027,CL,1,,-33.215,-70.296,3700,2,2,0.54
CL1M005U0029,CL,1,,-33.237,-70.303,3603,4,2,0.23
CL1N20200001,CL,1,Tapado 01,-30.15,-70,4775,7,2,4.28
CL1N30100007,CL,1,Los Cuartitos 01,-29.667,-70.017,4774,7,1,0.25
CL1N50000010,CL,1,Sierra Nevada 01,-26.517,-68.417,5450,7,1,0.1
CL1N80000001,CL,1,Tocorpuri 01,-22.433,-67.883,5565,6,1,2.35
CN5A255C0024,CN,5,24,49.1,87.2,2960,3,0,5
CN5A255C0030,CN,5,30,49.08,87.3,3000,4,0,1.65
CN5A255D0003,CN,5,3,49.03,87.28,2900,5,0,0.19
CN5A255D0004,CN,5,4,49.03,87.3,2820,4,0,0.63
CN5A255D0007,CN,5,7,49.08,87.37,3140,3,0,2.74
CN5A255E0030,CN,5,30,49.08,87.63,3240,5,0,0.15
CN5A255F0003,CN,5,3,49.07,87.72,3300,4,0,1.69
CN5A255F0007,CN,5,7,49.07,87.77,3340,4,0,2.54
CN5A255F0009,CN,5,9,49.07,87.82,3320,2,0,8.19
CN5A255F0031,CN,5,31,48.93,87.75,3000,5,0,0.26
CN5A255G0001,CN,5,1,49,87.53,3400,5,0,0.32
CN5A255G0003,CN,5,3,48.98,87.55,3280,4,0,0.6
CN5A255G0019,CN,5,19,48.98,87.43,3040,5,0,0.21
CN5A255I0005,CN,5,5,48.88,87.43,2880,5,0,0.08
CN5A255N0026,CN,5,26,48.92,87.65,2860,5,0,0.16
CN5A255T0004,CN,5,4,48.35,88.53,3220,5,0,0.19
CN5A258E0006,CN,5,6,47.73,89.48,2860,5,0,0.28
CN5A258E0007,CN,5,7,47.73,89.47,2960,5,0,0.16
CN5A258E0008,CN,5,8,47.83,89.75,3440,5,0,0.14
CN5A258E0019,CN,5,19,47.85,90.02,3300,5,0,0.26
CN5J319J0002,CN,5,,33.295,101.1,4940,4,1,0.21
CN5J351D0004,CN,5,,34.699,99.523,5240,5,1,0.14
CN5J351D0014,CN,5,,34.724,99.571,5080,4,1,0.32
CN5K413A0002,CN,5,,27.098,100.19,4500,4,0,0.46
CN5K424B0007,CN,5,,32.712,96.904,5280,4,0,0.79
CN5K427A0019,CN,5,,33.564,95.066,5380,5,1,0.2
CN5K427B0016,CN,5,,33.773,95.033,5300,4,0,0.71
CN5K427B0024,CN,5,,33.721,94.996,5360,4,0,0.43
CN5K431E0002,CN,5,,33.787,94.814,5300,4,0,0.43
CN5K431E0003,CN,5,,33.731,94.868,5340,4,0,0.61
CN5K441I0001,CN,5,,32.589,93.693,5440,5,1,0.26
CN5K441K0028,CN,5,,32.685,93.206,5400,5,1,0.2
CN5K441M0054,CN,5,,32.757,92.631,5560,2,1,5.17
CN5K441M0081,CN,5,,32.848,92.407,5520,4,1,1.62
CN5K441M0086,CN,5,,32.828,92.366,5560,4,1,1.09
CN5K441M0111,CN,5,,32.956,92.236,5780,5,1,0.12
CN5K443D0010,CN,5,,33.232,92.072,5520,4,0,1.16
CN5K444B0008,CN,5,,33.466,91.565,5640,2,1,6.88
CN5K444B0062,CN,5,,33.459,91.23,5780,4,1,1.82
CN5K444B0080,CN,5,,33.583,91.209,5740,2,1,12.54
CN5K451F0072,CN,5,,34.012,90.775,5600,5,1,0.08
CN5K451F0075,CN,5,,34.072,90.711,5500,5,1,0.12
CN5K463G0011,CN,5,,35.626,94.456,5480,5,1,0.3
CN5K463G0019,CN,5,,35.615,94.543,5400,5,1,0.36
CN5K474E0004,CN,5,,31.85,99.035,5240,5,0,0.29
CN5K475B0007,CN,5,,30.602,99.531,5320,2,0,4.83
CN5K475D0003,CN,5,,30.679,99.421,5180,5,0,0.42
CN5K482A0006,CN,5,,30.002,99.57,5320,5,0,0.13
CN5K483D0034,CN,5,,29.953,99.649,5440,4,0,0.82
CN5K492C0004,CN,5,,28.41,100.362,5700,5,0,0.33
CN5K512N0021,CN,5,,29.991,99.61,5380,4,0,0.41
CN5K521H0019,CN,5,,31.654,99.642,5100,5,0,0.21
CN5K522C0002,CN,5,,32,98.923,5100,4,0,0.43
CN5K543B0005,CN,5,,29.223,101.254,5220,4,0,0.67
CN5K612D0022,CN,5,,29.478,101.784,5160,4,0,0.5
CN5K612D0032,CN,5,,29.642,101.82,5120,5,0,0.19
CN5K616E0016,CN,5,,31.15,102.753,4920,4,0,0.35
CN5K621F0013,CN,5,,31.266,102.867,4920,5,0,0.33
CN5K621F0017,CN,5,,31.462,102.893,4880,5,0,0.25
CN5K621G0002,CN,5,,31.891,103.011,5000,5,0,0.27
CN5L222B0013,CN,5,,28.521,98.656,5000,2,1,15.8
CN5L222B0014,CN,5,,28.544,98.659,4960,0,0,1.13
CN5L311A0003,CN,5,,30.587,97.382,5300,5,0,0.16
CN5L312A0015,CN,5,,31.76,95.588,5340,4,1,0.41
CN5L322A0021,CN,5,,31.908,95.481,5360,4,1,0.8
CN5L322C0035,CN,5,,32.04,95.056,5360,5,1,0.2
CN5L322C0041,CN,5,,32.129,95.054,5480,5,1,0.56
CN5L322G0006,CN,5,,32.431,94.215,5320,4,1,0.5
CN5L322G0012,CN,5,,32.465,94.169,5400,4,1,1.02
CN5L412G0031,CN,5,,33.576,94.821,5360,2,0,2.35
CN5L412G0056,CN,5,,33.496,94.772,5260,5,0,0.24
CN5L412I0010,CN,5,,33.581,95,5380,2,0,2.9
CN5L412I0021,CN,5,,33.523,95.059,5400,3,0,1.71
CN5L412I0024,CN,5,,33.528,95.069,5360,4,2,0.94
CN5L412J0001,CN,5,,33.124,95.425,5260,5,1,0.32
CN5N123H0013,CN,5,,28.743,98.037,4960,4,1,0.51
CN5N223A0022,CN,5,,28.623,98.269,4800,5,0,0.24
CN5N223C0019,CN,5,,29.029,97.705,4940,5,0,0.52
CN5N223C0042,CN,5,,29.119,97.617,5200,5,1,0.2
CN5N223D0016,CN,5,,29.261,97.736,5180,4,0,0.83
CN5N223F0032,CN,5,,29.568,97.106,5440,4,1,1.28
CN5N223F0057,CN,5,,29.635,97.168,5440,4,1,2.17
CN5N223F0080,CN,5,,29.66,97.283,5540,5,1,0.14
CN5N223G0006,CN,5,,29.736,97.252,5500,5,1,0.28
CN5N223G0010,CN,5,,29.728,97.205,5520,4,0,1.03
CN5N224A0019,CN,5,,29.747,97.187,5540,4,1,1.28
CN5N224A0020,CN,5,,29.735,97.188,5600,5,1,0.16
CN5N224A0022,CN,5,,29.71,97.193,5580,4,0,0.56
CN5N224A0049,CN,5,,29.741,97.064,5500,5,0,0.25
CN5N224A0098,CN,5,,29.845,96.928,5460,4,1,0.23
CN5N224B0004,CN,5,,29.927,97.041,5460,4,0,0.48
CN5N224B0006,CN,5,,29.929,97.022,5540,4,1,0.34
CN5N224B0007,CN,5,,29.937,97.022,5500,3,1,0.5
CN5N224B0018,CN,5,,29.952,96.946,5480,5,0,0.22
CN5N224B0024,CN,5,,29.897,96.925,5580,5,1,0.17
CN5N224B0048,CN,5,,29.835,96.917,5500,4,1,0.51
CN5N224B0049,CN,5,,29.82,96.933,5560,7,1,0.4
CN5N224B0053,CN,5,,29.807,96.892,5440,5,1,0.22
CN5N224B0077,CN,5,,29.768,96.874,5400,5,0,0.23
CN5N224B0107,CN,5,,29.719,96.592,5360,2,0,5.78
CN5N224F0009,CN,5,,30.28,95.94,5080,4,1,1.68
CN5N225D0021,CN,5,,30.704,95.102,5500,5,1,0.37
CN5N225E0030,CN,5,,30.655,94.835,5300,4,1,1.09
CN5N225E0034,CN,5,,30.679,94.611,5400,2,1,3.02
CN5N225E0048,CN,5,,30.801,94.745,5500,5,0,0.15
CN5N225E0069,CN,5,,30.818,94.561,5400,5,1,0.32
CN5N231A0014,CN,5,,31.094,94.42,5460,5,1,0.09
CN5N231B0005,CN,5,,31.013,94.448,5380,4,1,0.32
CN5N231B0024,CN,5,,30.994,94.323,5320,5,0,0.17
CN5N231B0091,CN,5,,30.969,93.918,5520,5,1,0.12
CN5N231B0094,CN,5,,30.993,93.921,5560,5,0,0.3
CN5N231C0016,CN,5,,31.008,93.914,5580,4,1,0.25
CN5N231C0025,CN,5,,31.036,93.865,5440,3,1,0.98
CN5N231C0062,CN,5,,30.955,93.714,5400,5,0,0.17
CN5N231D0011,CN,5,,31.148,93.367,5440,5,1,0.23
CN5N231D0062,CN,5,,31.252,93.628,5380,5,1,0.22
CN5N232A0024,CN,5,,31.327,93.518,5420,5,0,0.27
CN5N232A0028,CN,5,,31.306,93.524,5360,4,0,0.5
CN5N232A0042,CN,5,,31.319,93.448,5440,5,1,0.23
CN5N232A0070,CN,5,,31.363,93.212,5560,5,1,0.36
CN5N232A0075,CN,5,,31.38,93.267,5460,5,1,0.07
CN5N232B0022,CN,5,,31.363,93.182,5400,4,0,0.96
CN5N236B0005,CN,5,,31.733,93.392,5420,5,1,0.05
CN5N236B0021,CN,5,,31.762,93.513,5500,5,1,0.11
CN5N236B0030,CN,5,,31.817,93.478,5440,4,1,0.48
CN5N236D0002,CN,5,,32.276,93.082,5420,5,1,0.12
CN5N236D0016,CN,5,,32.632,92.663,5500,3,1,0.82
CN5N236D0028,CN,5,,32.697,92.583,5720,5,1,0.12
CN5N236D0073,CN,5,,32.583,93.029,5460,4,1,0.93
CN5N236D0104,CN,5,,32.516,92.997,5500,4,1,0.86
CN5N236D0134,CN,5,,32.537,93.323,5400,5,1,0.16
CN5N236E0005,CN,5,,32.447,94.012,5340,5,1,0.15
CN5N236E0017,CN,5,,32.366,94.162,5320,5,1,0.07
CN5N241E0026,CN,5,,31.945,94.82,5500,5,1,0.09
CN5N241F0003,CN,5,,31.876,95.163,5300,5,0,0.22
CN5N241F0010,CN,5,,31.962,95.171,5420,5,1,0.22
CN5N241G0027,CN,5,,31.765,95.52,5320,4,1,1.64
CN5N241H0016,CN,5,,31.442,95.282,5320,5,1,0.13
CN5N243C0012,CN,5,,30.384,96.91,5460,5,1,0.18
CN5N253A0007,CN,5,,30.567,97.385,5300,5,1,0.17
CN5N253G0010,CN,5,,29.186,98.482,5100,0,0,0.51
CN5N253I0002,CN,5,,28.539,98.607,5600,5,1,0.1
CN5O173BB036,CN,5,,30.275,81.003,5331,2,1,4.63
CN5O173BB040,CN,5,,30.277,80.847,5180,3,1,3.97
CN5O173BC001,CN,5,Gunala,30.473,81.355,6320,4,1,4.79
CN5O173BC052,CN,5,,30.35,81.383,5880,5,1,0.13
CN5O173BC063,CN,5,,30.305,81.346,6180,5,1,0.08
CN5O184B0004,CN,5,,28.633,84.797,5425,4,1,0.25
CN5O184B0012,CN,5,,28.647,84.734,5455,5,1,0.37
CN5O184B0040,CN,5,,28.767,84.474,6073,9,1,0.35
CN5O184B0064,CN,5,,28.808,84.705,5631,4,1,0.9
CN5O184B0081,CN,5,,28.802,84.883,5830,4,1,0.11
CN5O185B0034,CN,5,,28.637,85.188,5461,9,1,0.03
CN5O185C0004,CN,5,,28.72,85.417,5761,5,1,0.45
CN5O185D0033,CN,5,,28.494,85.412,5550,9,1,0.03
CN5O185D0034,CN,5,,28.508,85.405,5310,5,1,1.63
CN5O185D0055,CN,5,,28.472,85.547,5420,9,1,0.07
CN5O185D0072,CN,5,,28.367,85.498,4720,8,1,0.6
CN5O185D0100,CN,5,,28.337,85.553,5981,5,1,0.55
CN5O191BB016,CN,5,,28.101,85.973,4760,5,2,0.29
CN5O191BD022,CN,5,,28.427,85.83,5929,7,0,0.43
CN5O191BE032,CN,5,,28.178,86.057,5525,5,1,0.19
CN5O191CA018,CN,5,Xiongdemo,28.085,86.071,5341,2,1,3.63
CN5O191CA028,CN,5,,28.174,86.076,5530,5,0,0.18
CN5O191CA037,CN,5,,28.245,86.138,5688,5,1,0.35
CN5O191CA051,CN,5,,28.217,86.163,5528,5,1,0.08
CN5O191CB071,CN,5,,28.01,86.467,5200,4,1,1.43
CN5O191CB077,CN,5,,27.966,86.433,6026,4,1,0.7
CN5O191CB089,CN,5,,27.935,86.397,5516,4,1,0.75
CN5O191CB095,CN,5,,27.992,86.35,5050,5,1,0.7
CN5O192BA056,CN,5,,27.945,87.087,6590,5,1,0.4
CN5O192BA059,CN,5,Kangxiong,27.986,87.001,6640,2,1,67.21
CN5O192BB021,CN,5,,28.18,87.06,5670,5,1,0.25
CN5O192BB038,CN,5,,28.165,87.033,6152,5,1,0.16
CN5O192BB063,CN,5,,28.167,86.959,6036,4,1,0.27
CN5O192BB077,CN,5,,28.189,86.903,5823,5,1,0.48
CN5O192BB084,CN,5,,28.233,86.858,5730,4,1,0.45
CN5O192BB092,CN,5,,28.186,86.859,5888,5,1,0.11
CN5O192BB098,CN,5,,28.129,86.914,6192,4,1,2.46
CN5O192BB128,CN,5,,28.069,86.894,6413,5,1,0.51
CN5O192BB141,CN,5,,28.067,86.837,6367,5,1,0.05
CN5O192BB155,CN,5,,28.129,86.805,6136,8,1,0.14
CN5O192CB043,CN,5,Jiabula,28.116,86.633,6650,2,1,65.5
CN5O192CD003,CN,5,,28.386,86.49,5400,5,1,0.29
CN5O192CD006,CN,5,,28.398,86.473,5757,5,1,0.15
CN5O192CD007,CN,5,,28.38,86.426,5870,3,1,2.02
CN5O192DA001,CN,5,,28.428,85.745,6180,5,1,3.38
CN5O192EA020,CN,5,,29,86.123,5620,9,1,0.12
CN5O192EB011,CN,5,,28.85,87.478,5890,5,2,0.12
CN5O192FB105,CN,5,,27.923,88.078,6164,5,1,0.58
CN5O192FB163,CN,5,,28.025,87.885,5982,5,1,0.23
CN5O192GC025,CN,5,,28.13,87.427,5720,4,1,1.97
CN5O192GC028,CN,5,,28.111,87.422,5380,4,1,0.66
CN5O192GC029,CN,5,,28.116,87.433,5475,4,1,0.8
CN5O192GE064,CN,5,,27.92,87.815,5522,2,1,10.21
CN5O192GE069,CN,5,,27.908,87.773,5620,5,1,0.23
CN5O192GE127,CN,5,,27.861,87.588,5550,5,1,0.41
CN5O207BA057,CN,5,Sebuganglun,28.053,90.833,5330,2,2,22.12
CN5O207BA068,CN,5,,28.135,90.888,5254,5,1,0.35
CN5O207BB016,CN,5,,28.087,90.833,5354,4,1,0.94
CN5O207BB045,CN,5,Jialangzhang,28.058,90.662,5359,4,1,1.11
CN5O207BB089,CN,5,,28.148,90.549,5826,5,1,0.12
CN5O207BB093,CN,5,,28.175,90.508,6012,5,1,0.58
CN5O207BB129,CN,5,,28.267,90.708,5008,5,1,0.2
CN5O207BB132,CN,5,Baima,28.296,90.715,5644,3,1,4.82
CN5O207BB185,CN,5,,28.23,90.483,6155,3,2,3.2
CN5O207BB223,CN,5,,28.123,90.409,6042,5,1,0.85
CN5O207BB231,CN,5,Lianggang,28.125,90.357,6136,2,2,62.88
CN5O207BB238,CN,5,,28.205,90.408,6090,9,1,0.02
CN5O207BB284,CN,5,,28.338,91.15,5422,5,1,0.16
CN5O207BC059,CN,5,,28.224,91.442,5637,5,0,0.2
CN5O207BC091,CN,5,,28.095,91.426,5745,5,0,1.02
CN5O207DA031,CN,5,,28.035,91.682,5280,5,0,0.25
CN5O207DA043,CN,5,,28.02,91.529,5713,4,0,1.08
CN5O207DA091,CN,5,,28.129,91.538,5860,9,0,0.1
CN5O207DA095,CN,5,,28.137,91.549,5648,4,0,2.4
CN5O207DA113,CN,5,,28.158,91.53,5706,5,0,0.28
CN5O207DA176,CN,5,,27.779,91.838,5071,9,0,0.05
CN5O207DA203,CN,5,,27.953,92.088,5458,9,0,0.05
CN5O207DA205,CN,5,,27.956,92.118,5465,9,0,0.02
CN5O207DA206,CN,5,,27.969,92.163,5525,5,0,0.13
CN5O211B0002,CN,5,,28.259,92.946,5420,5,0,0.1
CN5O211B0072,CN,5,,28.138,92.587,5630,5,0,0.15
CN5O211B0110,CN,5,,28.017,92.556,5740,4,0,0.3
CN5O211B0118,CN,5,,28.05,92.575,5540,5,0,0.13
CN5O211B0164,CN,5,,28.058,92.65,5900,3,2,7.6
CN5O211B0198,CN,5,,27.917,92.583,5900,4,0,0.43
CN5O211B0207,CN,5,,27.933,92.847,5780,5,0,0.2
CN5O211B0220,CN,5,,27.859,92.454,5920,4,0,2.35
CN5O211B0325,CN,5,,28.358,91.879,5808,9,0,0.12
CN5O211B0339,CN,5,,28.458,92.735,5610,9,0,0.02
CN5O211B0416,CN,5,,28.646,93.263,5140,5,0,0.6
CN5O230A0008,CN,5,,29.287,94.745,4886,5,1,2.43
CN5O230A0016,CN,5,,29.358,94.838,5053,5,1,0.23
CN5O231A0043,CN,5,,29.57,95.189,4450,5,1,0.93
CN5O231A0047,CN,5,,29.657,95.169,4895,5,1,1.1
CN5O232A0025,CN,5,,29.597,95.006,5010,5,1,0.43
CN5O232A0035,CN,5,,29.53,94.986,4915,5,1,0.33
CN5O232A0043,CN,5,,29.436,94.942,4720,5,1,0.43
CN5O232A0055,CN,5,,29.367,94.902,5088,4,2,4.83
CN5O232A0094,CN,5,,29.023,94.027,4700,5,1,2.88
CN5O232A0100,CN,5,,29.038,94.04,4906,5,1,0.63
CN5O232A0104,CN,5,,29.079,94.043,4810,5,1,0.55
CN5O232A0116,CN,5,,28.708,93.689,4948,9,1,0.1
CN5O233A0041,CN,5,,28.793,93.548,5293,5,1,0.5
CN5O233A0073,CN,5,,28.842,93.259,5440,9,0,0.08
CN5O233A0075,CN,5,,28.843,93.266,5230,4,1,1.13
CN5O233A0088,CN,5,,28.889,93.302,5550,5,1,0.19
CN5O233A0095,CN,5,,28.894,93.251,5485,5,0,0.36
CN5O233A0132,CN,5,,28.746,93.117,5108,5,0,0.43
CN5O241B0012,CN,5,,28.394,91.058,5821,5,1,0.15
CN5O241B0021,CN,5,,28.45,90.662,5721,5,1,0.16
CN5O241D0011,CN,5,,28.85,90.234,6000,5,1,0.3
CN5O241D0043,CN,5,,28.946,90.37,5787,5,1,0.8
CN5O241E0002,CN,5,,28.984,90.256,5941,5,1,1.14
CN5O250B0003,CN,5,,29.022,90.28,5697,9,1,0.04
CN5O251A0004,CN,5,,28.959,90.153,5869,9,1,0.05
CN5O251B0015,CN,5,,28.396,90.037,5765,5,1,0.23
CN5O251C0007,CN,5,,28.194,89.735,5562,4,1,0.25
CN5O252A0001,CN,5,,28.167,89.591,5732,0,1,0.58
CN5O254A0008,CN,5,,28.787,88.277,5725,5,1,0.19
CN5O254B0016,CN,5,,28.794,87.63,5888,5,1,0.2
CN5O255C0004,CN,5,,29.054,87.259,5896,4,1,0.8
CN5O255D0001,CN,5,,29.109,86.528,5777,5,1,0.19
CN5O255E0014,CN,5,,29.068,86.131,5653,5,1,0.16
